Protocol Type,syn_flag_number,syn_count,Srate,Weight,Min,Max,DHCP,psh_flag_number,HTTP,Predicted Attack Category
6.0,0.0,0.0,454.8174,141.5,54.0,319.5,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.000396,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,24792.32,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,141.15901,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,44384.168,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,4259.43,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,20149.842,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,19.454876,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.47,1.0,17.881575,141.5,55.53,55.97,0.0,0.0,0.0,DDoS-SYN
6.0,1.0,2.0,0.7936199,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,30972.482,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,21198.256,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,71697.51,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21273.928,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,158.89487,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,13694.6,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.04,0.12,296.63214,141.5,269.8,1162.0,0.0,0.33,0.0,Normal
6.0,1.0,1.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
16.05,0.0,0.0,19686.455,141.5,50.0,53.4,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,294441.78,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,140.11392,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16967.553,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,1.7210295,38.5,66.0,106.1,0.0,0.5,0.0,Normal
17.0,0.0,0.0,23230.72,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,56120.56,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,8361.269,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.16,0.0,0.0,145.3639,141.5,43.8,78.4,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21865.723,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,22958.828,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,21810.348,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,150005.17,141.5,50.0,93.8,0.0,0.0,0.0,DoS-UDP
6.0,0.0,0.0,77.03566,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,164482.52,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.76,0.76,45258.83,141.5,55.47,64.75,0.0,0.16,0.0,DDoS-SYN
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.02,2.14,8.811447,141.5,57.03,75.6,0.0,0.19,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18627.006,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,17654.344,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
7.1,0.8,0.8,20.333626,244.6,54.0,91.2,0.0,0.0,0.0,Recon-Scan
17.0,0.0,0.0,29000.416,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,17254.467,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,19072.771,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,55.130905,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20265.352,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,170.79486,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,3.661153,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,3.000525,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21867.234,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,30889.777,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
7.1,0.0,0.1,1.8039939,244.6,66.0,929.0,0.0,0.4,0.0,Normal
6.0,0.0,0.0,41.675278,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29449.15,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.0,0.61,1.0,24.768642,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,14951.267,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,23831.273,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,542.2403,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.3533755,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.59,1.22,11.986906,141.5,54.53,55.12,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,15793.261,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,2.6680923,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,572.5848,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.37,12.178391,141.5,55.9,56.88,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,83055.52,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,52758.54,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.08,0.93,18.394806,141.5,59.94,81.5,0.0,0.32,0.0,Normal
17.0,0.0,0.0,17477.512,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,4.039434,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,79.962265,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,19.567019,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.08,2.96,5.178125,141.5,55.25,79.44,0.0,0.12,0.0,Normal
6.0,0.0,0.1,1.3751098,244.6,66.0,246.0,0.0,0.5,0.0,Normal
1.0,0.0,0.0,3.0009513,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,2.9980812,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19710.623,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,2.0,0.3039877,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16818.598,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,2.0,0.63767236,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,725.26447,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,673.6566,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,155.53395,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,2.1820424,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15484.594,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,83055.52,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,2.344641,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.6738192,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,56.223667,141.5,54.0,54.0,0.0,0.0,0.0,Normal
9.3,0.0,0.0,203.6099,244.6,54.0,138.4,0.0,0.0,0.0,Recon-Scan
17.0,0.0,0.0,8052.865,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,4.000704,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,22458.002,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,73233.95,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,5.1638317,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.997502,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.51,1.92,6.914592,141.5,55.7,56.44,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,147.5961,141.5,42.0,42.0,0.0,0.0,0.0,Normal
16.56,0.0,0.0,6894.406,141.5,50.0,107.75,0.0,0.0,0.0,DoS-UDP
6.0,0.0,0.0,0.60435003,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.609613,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.7,1.96,1.7774699,141.5,54.88,57.3,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,1.7216948,244.6,66.0,111.0,0.0,0.5,0.0,Normal
6.0,0.0,0.0,74.40447,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,93.92162,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,28846.545,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,30.29844,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,39321.027,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,10.055883,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.7258001,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.05,0.0,0.0,2.9062805,141.5,42.0,59.44,0.0,0.01,0.0,Normal
16.84,0.0,0.0,17963.678,141.5,50.0,52.2,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,28762.928,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,29736.121,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,28396.578,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,390.57047,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.16,0.0,0.0,156.96217,141.5,42.0,47.47,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,23.607668,141.5,54.0,85.5,0.0,0.01,0.0,Normal
6.0,0.0,0.0,42.068825,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.16,2.27,8.651431,141.5,56.4,74.1,0.0,0.06,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,111848.11,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.05,0.0,0.0,1035.2054,141.5,42.0,56.53,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19510.084,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.11,0.0,0.0,175.43338,141.5,54.0,70.4,0.0,0.0,0.0,Normal
6.0,0.14,2.15,9.081282,141.5,66.6,79.06,0.0,0.4,0.0,Normal
1.0,0.0,0.0,168.04385,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,478.16095,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,11059.553,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,71089.9,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,5315.722,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,4425.215,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,32387.082,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,20249.209,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.36,1.71,11.08106,141.5,59.88,77.8,0.0,0.18,0.0,Normal
17.0,0.0,0.0,30888.03,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.16,0.0,0.0,271.69385,141.5,42.0,47.22,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.4850639,244.6,66.0,118.0,0.0,0.0,0.0,Normal
4.33,0.04,0.7,1.3576187,141.5,60.6,294.8,0.0,0.27,0.0,Normal
1.05,0.0,0.0,110.88776,141.5,42.0,42.47,0.0,0.0,0.0,Normal
6.0,1.0,1.0,68.714584,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,182.8659,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,17001.752,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,3.9916375,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16886.547,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,104857.6,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,22.709084,141.5,54.0,58.78,0.0,0.03,0.0,Normal
6.0,0.0,0.0,0.6032398,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,83055.52,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,24775.102,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,168.6873,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,87381.336,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.09,2.95,5.471765,141.5,58.3,74.7,0.0,0.28,0.0,Normal
6.0,1.0,1.0,9.253649,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,20.200796,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,30103.982,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.24,1.82,9.304216,141.5,64.3,73.1,0.0,0.32,0.0,Normal
6.0,0.61,1.0,526.17255,141.5,55.16,56.88,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,17660.312,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,15890.317,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.54,1.38,46.19477,141.5,55.3,55.8,0.0,0.0,0.0,DDoS-SYN
6.0,1.0,1.54,89.724045,141.5,55.9,57.84,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,181.44865,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,186.30138,141.5,136.9,175.0,0.0,0.89,0.0,Normal
6.0,0.27,1.63,9.97248,141.5,62.1,78.06,0.0,0.18,0.0,Normal
6.0,0.2,2.22,9.723344,141.5,58.53,80.94,0.0,0.13,0.0,Normal
17.0,0.0,0.0,11829.638,141.5,50.0,117.44,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,16480.303,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,160.64899,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,25633.385,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,57.254986,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21986.361,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.94,1.97,5.605401,141.5,54.0,54.12,0.0,0.0,0.0,Normal
17.0,0.0,0.0,27536.957,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.16,0.0,0.0,154.36368,141.5,42.0,67.5,0.0,0.0,0.0,Normal
6.0,0.0,0.0,59.088852,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20553.46,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,29195.16,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,15254.11,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18208.893,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.52,1.85,46.342476,141.5,55.47,55.6,0.0,0.0,0.0,DDoS-SYN
6.0,0.18,2.71,8.27633,141.5,66.06,72.5,0.0,0.31,0.0,Normal
1.0,0.0,0.0,6.6301575,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,49932.19,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21352.408,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.14,1.97,9.928311,141.5,61.56,77.2,0.0,0.19,0.0,Normal
17.0,0.0,0.0,16809.883,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,47.793163,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,56.017387,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20020.684,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,49.274418,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.67,1.46,19.65842,141.5,54.53,54.8,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,169.03566,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,120.5154,141.5,106.3,166.2,0.0,0.59,0.0,Normal
17.0,0.0,0.0,22970.564,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,477.92737,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18118.758,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,26597.791,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,19180.234,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,154.26094,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.19,1.58,231.25204,141.5,147.6,399.8,0.0,0.13,0.0,Normal
1.16,0.0,0.0,157.85901,141.5,42.0,52.62,0.0,0.0,0.0,Normal
6.0,0.0,0.0,1698.4961,244.6,1101.0,1514.0,0.0,0.2,0.0,Normal
1.0,0.0,0.0,2.1994867,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.7426622,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,103.31724,141.5,54.0,54.0,0.0,0.0,0.0,Normal
15.9,0.0,0.0,132.72066,38.5,54.0,898.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,114.43717,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,145.07057,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,156.1101,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26327.188,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.32,0.0,0.0,150.50714,141.5,42.0,53.4,0.0,0.0,0.0,Normal
6.0,0.93,1.81,6.16497,141.5,57.2,57.25,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,3.984484,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,2.5010817,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.32,0.0,0.0,175.19044,141.5,42.0,49.1,0.0,0.0,0.0,Normal
3.0,0.0,0.0,1.9051732,38.5,54.0,101.3,0.0,0.2,0.0,Normal
6.0,0.97,1.0,17.03536,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,1.0,1.0,7.784673,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,22413.613,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,16171.381,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.11,0.83,1.63,18.734713,141.5,54.8,57.9,0.0,0.0,0.0,Normal
3.1,0.0,0.0,2021.6516,141.5,332.5,652.0,0.0,0.0,0.0,Normal
16.84,0.0,0.0,358909.6,141.5,50.0,51.4,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.02,12.492263,141.5,54.0,54.16,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,21805.217,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,96113.72,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,28617.787,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,112.76271,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,60349.7,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.01,1.99,39.282295,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,152520.14,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.83,1.58,16.542353,141.5,55.2,56.72,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,194.8673,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,212.97528,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.11,0.0,0.0,2.3430836,141.5,54.0,76.1,0.0,0.0,0.0,Normal
17.0,0.0,0.0,25262.467,141.5,50.0,59.3,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,41.778015,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.82,1.78,44.48596,141.5,56.2,56.6,0.0,0.0,0.0,DDoS-SYN
7.1,0.0,0.0,1.644167,38.5,70.5,193.0,0.0,0.4,0.0,Normal
17.0,0.0,0.0,16215.761,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,17799.857,141.5,50.0,57.56,0.0,0.0,0.0,DDoS-UDP
6.0,0.4,1.77,11.350826,141.5,54.7,54.8,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,95325.09,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,203.02452,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,139782.56,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,6.708618,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,1209.9536,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18300.729,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,2.0713313,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.16,0.0,0.0,247.22044,141.5,42.0,51.88,0.0,0.0,0.0,Normal
6.0,1.0,1.0,2.674344,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,1.0,1.0,1.9473562,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.16,0.0,0.0,155.74893,141.5,42.0,67.5,0.0,0.0,0.0,Normal
1.0,0.0,0.0,2.0012228,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21965.896,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.7394456,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.58,1.18,5.757697,141.5,56.4,63.66,0.0,0.06,0.0,Normal
6.0,0.0,0.0,95.332756,244.6,54.0,54.0,0.0,0.0,0.0,Recon-Scan
6.0,1.0,1.0,0.1903404,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,27735.762,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,30.720976,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,6.660365,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,81.49129,141.5,98.7,572.0,0.0,0.4,0.0,Normal
1.0,0.0,0.0,207.12054,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,79891.51,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19711.352,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,16909.463,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.2,1.92,8.842741,141.5,66.1,72.4,0.0,0.21,0.0,Normal
1.16,0.0,0.0,158.76062,141.5,42.0,43.75,0.0,0.0,0.0,Normal
16.84,0.0,0.0,20858.307,141.5,50.0,52.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,16549.45,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,71089.9,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,1061.4156,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,101.56505,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,25282.973,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,4.937388,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.1,32.213913,141.5,54.8,55.03,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,18982.291,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,14681.209,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,56.41405,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,55553.695,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.11,0.64,1.82,7.16237,141.5,54.0,83.6,0.0,0.0,0.0,Normal
17.0,0.0,0.0,31239.414,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.76,48.926395,141.5,56.9,57.3,0.0,0.0,0.0,DDoS-SYN
6.0,1.0,2.0,0.12808554,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16551.469,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.55,1.4,37.90901,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
